,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Marital_Status,Gender
158,49.0,5.0,2.0,3.0,0.0,30.0,3.0,2.0,1.0,20895.0,1808.0,19087.0,0.572,3210.0,65.0,0.667,0.087,1.0,0.0,Married,F
159,44.0,3.0,3.0,1.0,0.0,33.0,2.0,3.0,3.0,7266.0,906.0,6360.0,0.676,1741.0,27.0,0.421,0.125,0.0,0.0,,
160,39.0,2.0,1.0,0.0,0.0,36.0,1.0,3.0,1.0,2816.0,2517.0,299.0,0.742,4817.0,87.0,0.776,0.894,0.0,0.0,Married,M
161,49.0,4.0,3.0,3.0,0.0,33.0,5.0,5.0,3.0,16435.0,0.0,16435.0,0.676,1721.0,56.0,0.514,0.0,0.0,0.0,,
162,32.0,0.0,3.0,2.0,0.0,26.0,3.0,3.0,2.0,2172.0,1381.0,791.0,1.145,2945.0,69.0,0.408,0.636,0.0,1.0,Married,M
163,53.0,4.0,2.0,0.0,0.0,36.0,4.0,1.0,3.0,2972.0,2160.0,812.0,0.956,2552.0,62.0,0.676,0.727,0.0,0.0,Divorced,F
164,51.0,3.0,4.0,3.0,0.0,32.0,6.0,3.0,1.0,1817.0,885.0,932.0,0.621,3400.0,67.0,0.675,0.487,1.0,0.0,Married,F
165,35.0,3.0,1.0,1.0,0.0,27.0,1.0,2.0,3.0,14382.0,1950.0,12432.0,0.578,12941.0,131.0,0.819,0.136,0.0,0.0,Married,F
166,44.0,5.0,1.0,2.0,0.0,35.0,3.0,2.0,2.0,5947.0,995.0,4952.0,0.724,4984.0,90.0,0.765,0.167,0.0,0.0,Married,F
167,51.0,2.0,2.0,0.0,0.0,37.0,1.0,2.0,3.0,7098.0,1829.0,5269.0,0.557,13139.0,102.0,0.789,0.258,1.0,0.0,Married,F
168,34.0,2.0,1.0,2.0,0.0,36.0,2.0,3.0,2.0,9719.0,2517.0,7202.0,0.906,9183.0,51.0,0.7,0.259,0.0,0.0,,
169,46.0,3.0,3.0,0.0,0.0,36.0,5.0,3.0,4.0,5090.0,1650.0,3440.0,0.58,3707.0,72.0,0.44,0.324,0.0,0.0,Married,M
170,31.0,0.0,2.0,3.0,1.0,24.0,2.0,3.0,1.0,34516.0,2032.0,32484.0,0.82,14544.0,104.0,0.705,0.059,0.0,1.0,Divorced,F
171,63.0,1.0,3.0,3.0,0.0,55.0,6.0,1.0,2.0,21430.0,0.0,21430.0,0.511,3561.0,57.0,0.676,0.0,0.0,0.0,Married,F
172,48.0,3.0,3.0,2.0,0.0,38.0,6.0,1.0,0.0,5649.0,748.0,4901.0,1.077,4683.0,72.0,0.946,0.132,0.0,0.0,Married,M
173,48.0,3.0,5.0,3.0,0.0,41.0,3.0,3.0,4.0,8739.0,0.0,8739.0,0.715,4276.0,69.0,0.769,0.0,0.0,0.0,Married,M
174,49.0,2.0,1.0,2.0,0.0,38.0,5.0,2.0,1.0,5536.0,756.0,4780.0,0.635,3918.0,70.0,0.628,0.137,0.0,0.0,,
175,52.0,2.0,1.0,1.0,0.0,39.0,1.0,3.0,4.0,2233.0,1790.0,443.0,0.798,2888.0,50.0,0.562,0.802,0.0,1.0,Divorced,F
176,43.0,3.0,0.0,0.0,0.0,39.0,4.0,1.0,2.0,4175.0,2517.0,1658.0,0.551,1520.0,36.0,0.44,0.603,0.0,0.0,Married,M
177,46.0,4.0,5.0,0.0,0.0,41.0,4.0,1.0,1.0,8693.0,1378.0,7315.0,0.799,1594.0,45.0,0.452,0.159,0.0,0.0,,
178,61.0,0.0,4.0,0.0,0.0,48.0,3.0,3.0,3.0,3156.0,2155.0,1001.0,0.438,1376.0,44.0,0.571,0.683,0.0,0.0,Single,F
179,46.0,2.0,4.0,0.0,0.0,35.0,4.0,2.0,3.0,2888.0,1641.0,1247.0,0.976,3703.0,61.0,1.179,0.568,0.0,0.0,Married,F
180,39.0,0.0,3.0,1.0,1.0,34.0,3.0,0.0,3.0,15142.0,0.0,15142.0,0.761,2458.0,41.0,0.577,0.0,1.0,0.0,Married,M
181,43.0,3.0,3.0,3.0,0.0,36.0,4.0,1.0,0.0,5506.0,2129.0,3377.0,0.705,4024.0,62.0,0.55,0.387,0.0,0.0,,
182,36.0,3.0,1.0,2.0,0.0,36.0,5.0,2.0,4.0,5497.0,1517.0,3980.0,0.624,1981.0,38.0,0.357,0.276,0.0,0.0,Married,F
183,45.0,3.0,1.0,0.0,0.0,40.0,5.0,2.0,3.0,1603.0,0.0,1603.0,0.467,4041.0,66.0,0.571,0.0,0.0,0.0,Married,M
184,53.0,2.0,1.0,4.0,0.0,41.0,4.0,3.0,3.0,7272.0,2037.0,5235.0,0.795,2333.0,56.0,0.697,0.28,0.0,0.0,Married,M
185,54.0,3.0,3.0,3.0,0.0,46.0,4.0,3.0,2.0,2798.0,1256.0,1542.0,1.132,2631.0,55.0,0.774,0.449,0.0,0.0,,
186,46.0,4.0,2.0,3.0,0.0,40.0,5.0,2.0,3.0,26496.0,1406.0,25090.0,0.96,3691.0,75.0,0.705,0.053,1.0,1.0,Single,M
187,36.0,0.0,2.0,0.0,0.0,27.0,6.0,3.0,2.0,3282.0,1843.0,1439.0,0.625,2614.0,79.0,0.646,0.562,0.0,0.0,Single,F
188,40.0,3.0,0.0,2.0,0.0,30.0,2.0,3.0,2.0,24499.0,2517.0,21982.0,0.777,7667.0,84.0,0.527,0.103,0.0,0.0,,
189,46.0,2.0,3.0,0.0,0.0,40.0,6.0,4.0,2.0,1438.3,510.0,928.3,0.711,3399.0,66.0,0.784,0.355,0.0,0.0,Married,F
190,45.0,5.0,1.0,1.0,0.0,33.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.739,5346.0,84.0,0.787,0.0,1.0,0.0,Married,M
191,45.0,5.0,0.0,4.0,1.0,36.0,4.0,2.0,1.0,34516.0,0.0,34516.0,0.732,8603.0,84.0,0.615,0.0,0.0,0.0,,
192,44.0,3.0,2.0,1.0,1.0,36.0,2.0,1.0,2.0,16199.0,1533.0,14666.0,0.855,8150.0,106.0,0.631,0.095,0.0,0.0,Married,F
193,49.0,3.0,2.0,3.0,0.0,43.0,4.0,4.0,0.0,23032.0,1960.0,21072.0,0.619,1289.0,22.0,1.0,0.085,0.0,1.0,Married,M
194,44.0,3.0,1.0,0.0,0.0,36.0,2.0,3.0,3.0,2228.0,0.0,2228.0,0.686,2523.0,45.0,0.607,0.0,0.0,0.0,Married,F
195,52.0,2.0,0.0,4.0,0.0,42.0,1.0,1.0,3.0,33552.0,1252.0,32300.0,0.793,14490.0,98.0,0.815,0.037,0.0,0.0,Married,F
196,52.0,3.0,3.0,0.0,0.0,36.0,2.0,1.0,2.0,2166.0,1458.0,708.0,0.712,8215.0,109.0,0.535,0.673,0.0,0.0,,
197,40.0,2.0,0.0,3.0,0.0,30.0,6.0,2.0,3.0,20798.0,1059.0,19739.0,1.049,8038.0,90.0,0.837,0.051,0.0,0.0,,
198,45.0,3.0,3.0,2.0,0.0,37.0,4.0,1.0,1.0,3291.0,1607.0,1684.0,1.26,1984.0,38.0,0.652,0.488,0.0,0.0,Married,M
199,53.0,2.0,1.0,4.0,0.0,49.0,6.0,2.0,3.0,3386.0,1984.0,1402.0,0.573,1318.0,37.0,0.194,0.586,1.0,0.0,,
200,40.0,3.0,5.0,0.0,0.0,29.0,1.0,1.0,1.0,4660.0,1844.0,2816.0,1.018,8571.0,84.0,0.647,0.396,0.0,0.0,Married,M
201,44.0,4.0,3.0,0.0,0.0,36.0,2.0,1.0,2.0,7469.0,1378.0,6091.0,0.859,15225.0,108.0,0.862,0.184,0.0,1.0,Married,M
202,56.0,3.0,0.0,2.0,0.0,36.0,5.0,3.0,3.0,2253.0,1375.0,878.0,0.388,1324.0,38.0,0.31,0.61,0.0,0.0,Married,M
203,36.0,1.0,0.0,2.0,0.0,19.0,6.0,3.0,5.0,9764.0,0.0,9764.0,0.689,15097.0,115.0,0.797,0.0,0.0,0.0,Married,M
204,39.0,2.0,4.0,3.0,0.0,29.0,1.0,1.0,3.0,9959.0,1501.0,8458.0,0.822,8505.0,86.0,0.536,0.151,0.0,0.0,Married,M
205,51.0,2.0,1.0,3.0,0.0,36.0,3.0,1.0,2.0,4546.0,0.0,4546.0,0.651,3739.0,53.0,0.963,0.0,1.0,0.0,Divorced,F
206,54.0,1.0,3.0,3.0,0.0,44.0,1.0,3.0,3.0,9580.0,132.0,9448.0,0.32,5385.0,51.0,0.308,0.014,0.0,0.0,Married,F
207,40.0,3.0,0.0,3.0,0.0,29.0,3.0,2.0,3.0,3616.0,1151.0,2465.0,0.687,820.0,21.0,0.75,0.318,0.0,0.0,Married,M
208,56.0,2.0,3.0,1.0,0.0,45.0,5.0,2.0,1.0,1438.3,0.0,1438.3,0.913,4323.0,77.0,0.571,0.0,0.0,0.0,Married,M
209,57.0,2.0,3.0,0.0,0.0,50.0,6.0,5.0,2.0,1438.3,876.0,562.3,0.693,4815.0,62.0,0.676,0.609,0.0,0.0,Married,M
210,40.0,4.0,3.0,0.0,0.0,30.0,6.0,3.0,2.0,2925.0,1447.0,1478.0,0.563,4455.0,77.0,0.604,0.495,1.0,0.0,Married,F
211,42.0,2.0,3.0,2.0,1.0,36.0,3.0,3.0,2.0,34516.0,0.0,34516.0,0.774,12920.0,132.0,0.737,0.0,0.0,0.0,Married,M
212,42.0,4.0,0.0,0.0,0.0,36.0,1.0,4.0,1.0,2875.0,1892.0,983.0,0.75,4577.0,81.0,0.688,0.658,0.0,1.0,Married,M
213,46.0,2.0,3.0,0.0,0.0,36.0,6.0,2.0,3.0,2586.0,2196.0,390.0,0.693,3944.0,78.0,0.857,0.849,0.0,0.0,Single,M
214,62.0,0.0,5.0,0.0,0.0,50.0,6.0,3.0,5.0,2936.0,326.0,2610.0,0.935,2692.0,29.0,0.526,0.111,0.0,0.0,Married,M
215,43.0,3.0,3.0,3.0,0.0,26.0,5.0,3.0,2.0,2355.0,1090.0,1265.0,0.751,1441.0,29.0,0.812,0.463,0.0,0.0,,
216,46.0,5.0,0.0,1.0,0.0,40.0,5.0,4.0,3.0,6185.0,1960.0,4225.0,0.669,2225.0,45.0,0.875,0.317,0.0,0.0,Single,F
217,45.0,1.0,0.0,0.0,0.0,36.0,4.0,3.0,4.0,3281.0,1961.0,1320.0,0.744,1779.0,47.0,0.808,0.598,0.0,0.0,Married,M
218,44.0,4.0,2.0,3.0,0.0,34.0,4.0,4.0,3.0,22074.0,0.0,22074.0,1.199,4406.0,80.0,0.739,0.0,0.0,0.0,Married,M
219,57.0,2.0,3.0,4.0,0.0,44.0,5.0,3.0,4.0,34516.0,219.0,34297.0,0.482,1882.0,48.0,0.714,0.006,0.0,0.0,Divorced,F
220,52.0,0.0,1.0,4.0,0.0,39.0,5.0,3.0,3.0,34516.0,216.0,34300.0,0.556,2395.0,47.0,0.306,0.006,0.0,0.0,Single,M
221,49.0,4.0,0.0,0.0,0.0,36.0,1.0,3.0,3.0,1544.0,999.0,545.0,0.786,4215.0,53.0,1.12,0.647,0.0,0.0,Married,F
222,51.0,4.0,0.0,4.0,1.0,39.0,5.0,2.0,1.0,34516.0,1959.0,32557.0,0.888,3997.0,54.0,0.929,0.057,0.0,0.0,Single,M
223,52.0,3.0,0.0,0.0,0.0,33.0,6.0,3.0,3.0,5677.0,1403.0,4274.0,0.951,2730.0,58.0,0.758,0.247,0.0,0.0,Divorced,F
224,46.0,0.0,3.0,4.0,0.0,36.0,6.0,2.0,1.0,2692.0,1631.0,1061.0,0.99,4619.0,83.0,0.694,0.606,0.0,0.0,Divorced,F
225,34.0,1.0,0.0,0.0,0.0,25.0,6.0,1.0,2.0,2689.0,1618.0,1071.0,0.587,4237.0,79.0,0.681,0.602,0.0,0.0,Single,M
226,32.0,1.0,3.0,1.0,0.0,24.0,6.0,2.0,3.0,10060.0,2322.0,7738.0,0.894,2184.0,63.0,1.032,0.231,1.0,0.0,,
227,49.0,3.0,0.0,1.0,0.0,36.0,5.0,1.0,2.0,5238.0,1365.0,3873.0,1.027,1834.0,43.0,1.263,0.261,0.0,0.0,Divorced,F
228,35.0,2.0,2.0,0.0,0.0,18.0,6.0,2.0,0.0,2658.0,0.0,2658.0,0.891,4667.0,83.0,0.93,0.0,0.0,0.0,Married,F
229,44.0,3.0,1.0,1.0,0.0,36.0,4.0,2.0,1.0,2534.0,1706.0,828.0,0.793,3965.0,57.0,1.111,0.673,1.0,0.0,,
230,35.0,1.0,3.0,1.0,0.0,25.0,5.0,4.0,4.0,5801.0,1176.0,4625.0,1.12,2987.0,52.0,0.857,0.203,0.0,0.0,,
231,64.0,1.0,3.0,0.0,0.0,56.0,3.0,1.0,5.0,2586.0,0.0,2586.0,0.631,3435.0,65.0,0.585,0.0,0.0,0.0,,
232,39.0,1.0,3.0,0.0,0.0,29.0,4.0,2.0,4.0,1438.3,949.0,489.3,0.736,4222.0,65.0,0.667,0.66,0.0,0.0,Single,M
233,46.0,2.0,2.0,3.0,0.0,36.0,5.0,4.0,2.0,33142.0,0.0,33142.0,0.846,4347.0,63.0,0.575,0.0,0.0,0.0,Divorced,M
234,35.0,1.0,4.0,3.0,0.0,27.0,3.0,3.0,4.0,25516.0,1363.0,24153.0,1.172,2317.0,38.0,0.727,0.053,0.0,0.0,Single,M
235,35.0,4.0,1.0,1.0,0.0,27.0,6.0,2.0,3.0,5325.0,1318.0,4007.0,1.045,1814.0,43.0,0.593,0.248,0.0,0.0,Married,M
236,42.0,4.0,3.0,2.0,0.0,36.0,3.0,3.0,3.0,9396.0,1870.0,7526.0,0.714,4301.0,71.0,0.651,0.199,0.0,1.0,,
237,33.0,2.0,0.0,1.0,0.0,18.0,1.0,1.0,6.0,5600.0,2517.0,3083.0,0.628,2296.0,46.0,0.586,0.449,0.0,0.0,Married,M
238,51.0,3.0,1.0,0.0,0.0,35.0,6.0,1.0,3.0,3025.0,1912.0,1113.0,0.674,4626.0,78.0,0.773,0.632,0.0,0.0,Married,M
239,52.0,1.0,3.0,2.0,0.0,35.0,3.0,2.0,4.0,13169.0,1499.0,11670.0,0.603,4370.0,83.0,0.537,0.114,0.0,1.0,Single,M
240,40.0,1.0,0.0,0.0,0.0,25.0,3.0,3.0,1.0,3758.0,2047.0,1711.0,1.108,4928.0,79.0,0.646,0.545,0.0,0.0,Married,F
241,41.0,3.0,3.0,0.0,1.0,30.0,2.0,1.0,1.0,11463.0,0.0,11463.0,0.908,14511.0,105.0,0.721,0.0,0.0,0.0,,
242,55.0,1.0,1.0,1.0,0.0,46.0,5.0,3.0,4.0,5379.0,962.0,4417.0,0.827,1778.0,40.0,0.29,0.179,0.0,0.0,Married,M
243,55.0,2.0,0.0,2.0,0.0,36.0,2.0,1.0,1.0,17540.0,1337.0,16203.0,0.734,14244.0,96.0,0.6,0.076,0.0,0.0,Married,F
244,40.0,3.0,2.0,0.0,0.0,28.0,2.0,3.0,1.0,2321.0,1190.0,1131.0,0.736,5149.0,98.0,0.661,0.513,0.0,1.0,Married,M
245,38.0,1.0,3.0,3.0,0.0,25.0,4.0,2.0,4.0,8138.0,0.0,8138.0,0.596,4839.0,61.0,0.649,0.0,0.0,0.0,Single,M
246,37.0,3.0,0.0,3.0,0.0,31.0,4.0,2.0,2.0,3797.0,1425.0,2372.0,1.505,2555.0,44.0,0.833,0.375,0.0,0.0,Single,F
247,45.0,3.0,3.0,3.0,0.0,36.0,3.0,3.0,1.0,20274.0,2100.0,18174.0,0.584,5274.0,66.0,0.61,0.104,0.0,0.0,,
248,47.0,3.0,1.0,2.0,0.0,41.0,5.0,1.0,3.0,5630.0,748.0,4882.0,0.804,4904.0,81.0,0.761,0.133,0.0,1.0,,
249,42.0,3.0,2.0,1.0,0.0,35.0,2.0,3.0,3.0,6330.0,1573.0,4757.0,0.899,3029.0,52.0,0.733,0.248,0.0,0.0,Single,M
250,45.0,3.0,2.0,0.0,0.0,36.0,2.0,1.0,0.0,2326.0,642.0,1684.0,0.814,5413.0,90.0,0.765,0.276,1.0,0.0,,
251,26.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,3.0,3324.0,0.0,3324.0,0.537,982.0,22.0,0.692,0.0,0.0,0.0,Married,M
252,42.0,3.0,1.0,1.0,0.0,30.0,5.0,3.0,2.0,1456.0,0.0,1456.0,0.694,2843.0,42.0,0.5,0.0,0.0,0.0,Married,M
253,59.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0,3.0,4085.0,0.0,4085.0,0.787,7597.0,71.0,0.69,0.0,0.0,0.0,Single,M
254,48.0,5.0,1.0,3.0,1.0,40.0,6.0,2.0,2.0,34516.0,1417.0,33099.0,0.692,16579.0,109.0,0.879,0.041,0.0,0.0,Married,M
255,49.0,2.0,3.0,1.0,0.0,43.0,1.0,3.0,2.0,1643.0,526.0,1117.0,0.829,2520.0,38.0,0.583,0.32,1.0,0.0,Married,F
256,54.0,4.0,2.0,0.0,0.0,41.0,1.0,5.0,2.0,2444.0,1313.0,1131.0,0.689,4609.0,61.0,0.794,0.537,0.0,0.0,Single,M
257,45.0,4.0,3.0,4.0,0.0,36.0,5.0,2.0,3.0,34516.0,880.0,33636.0,0.687,3491.0,64.0,0.455,0.025,0.0,0.0,Single,M
258,36.0,1.0,3.0,0.0,0.0,29.0,4.0,2.0,3.0,1493.0,0.0,1493.0,0.721,2516.0,63.0,0.575,0.0,0.0,0.0,Single,F
259,36.0,1.0,4.0,3.0,0.0,26.0,3.0,4.0,2.0,21927.0,1291.0,20636.0,0.864,1946.0,37.0,0.542,0.059,0.0,0.0,Married,M
260,49.0,1.0,5.0,2.0,0.0,36.0,4.0,6.0,3.0,24159.0,1196.0,22963.0,0.712,1111.0,24.0,1.0,0.05,0.0,0.0,Married,M
261,41.0,3.0,3.0,0.0,0.0,27.0,6.0,1.0,2.0,2134.0,1085.0,1049.0,0.656,4224.0,75.0,1.027,0.508,0.0,0.0,Married,F
262,55.0,2.0,2.0,3.0,0.0,50.0,6.0,1.0,4.0,11341.0,0.0,11341.0,0.412,1731.0,46.0,0.586,0.0,1.0,1.0,Married,M
263,62.0,1.0,3.0,2.0,0.0,36.0,3.0,1.0,2.0,2796.0,0.0,2796.0,0.563,4820.0,74.0,0.644,0.0,0.0,0.0,Married,F
264,44.0,3.0,1.0,2.0,0.0,36.0,3.0,3.0,4.0,7772.0,0.0,7772.0,0.896,2618.0,52.0,0.576,0.0,0.0,1.0,,
265,41.0,4.0,3.0,2.0,0.0,36.0,2.0,3.0,5.0,1438.3,312.0,1126.3,0.657,1786.0,26.0,0.733,0.217,0.0,0.0,Married,F
266,39.0,2.0,3.0,0.0,1.0,29.0,3.0,3.0,2.0,10024.0,913.0,9111.0,0.568,3906.0,78.0,0.592,0.091,0.0,0.0,Married,F
267,42.0,2.0,3.0,2.0,0.0,26.0,4.0,3.0,2.0,11761.0,1775.0,9986.0,0.925,4946.0,73.0,0.698,0.151,0.0,0.0,Divorced,F
268,49.0,4.0,1.0,0.0,0.0,35.0,5.0,3.0,2.0,3038.0,2133.0,905.0,0.689,4784.0,83.0,0.694,0.702,0.0,0.0,Married,F
269,45.0,3.0,3.0,1.0,0.0,40.0,1.0,4.0,3.0,7979.0,0.0,7979.0,0.465,5056.0,63.0,0.853,0.0,0.0,0.0,,
270,40.0,4.0,0.0,3.0,0.0,36.0,4.0,3.0,2.0,32431.0,850.0,31581.0,0.926,4400.0,71.0,1.088,0.026,0.0,0.0,,
271,47.0,4.0,3.0,2.0,0.0,33.0,6.0,3.0,1.0,10714.0,2407.0,8307.0,0.378,4328.0,71.0,0.543,0.225,0.0,1.0,,
272,30.0,1.0,3.0,0.0,0.0,20.0,5.0,2.0,3.0,5030.0,1327.0,3703.0,0.803,2523.0,71.0,0.775,0.264,0.0,0.0,Married,M
273,65.0,0.0,0.0,0.0,1.0,53.0,5.0,1.0,2.0,11097.0,0.0,11097.0,0.648,4836.0,83.0,0.566,0.0,0.0,0.0,Single,M
274,44.0,3.0,3.0,0.0,1.0,34.0,3.0,3.0,2.0,13609.0,1432.0,12177.0,0.836,7796.0,77.0,0.791,0.105,0.0,0.0,Single,M
275,46.0,2.0,1.0,1.0,0.0,36.0,4.0,3.0,3.0,4129.0,0.0,4129.0,0.96,1678.0,40.0,1.0,0.0,0.0,0.0,Married,F
276,47.0,1.0,2.0,0.0,0.0,37.0,4.0,2.0,1.0,2173.0,596.0,1577.0,0.81,2738.0,45.0,0.406,0.274,1.0,0.0,Single,M
277,38.0,3.0,1.0,1.0,0.0,24.0,6.0,3.0,3.0,13951.0,1607.0,12344.0,0.932,4576.0,70.0,0.591,0.115,0.0,1.0,Married,F
278,50.0,1.0,0.0,4.0,0.0,44.0,5.0,2.0,4.0,3104.0,1791.0,1313.0,1.048,4006.0,76.0,0.81,0.577,0.0,0.0,Divorced,M
279,47.0,4.0,3.0,3.0,0.0,36.0,3.0,2.0,4.0,11242.0,1561.0,9681.0,0.829,4246.0,81.0,0.8,0.139,0.0,0.0,Married,F
280,48.0,4.0,1.0,3.0,0.0,36.0,5.0,3.0,0.0,5288.0,866.0,4422.0,0.869,1777.0,42.0,0.75,0.164,1.0,0.0,Single,M
281,44.0,2.0,4.0,0.0,1.0,36.0,6.0,3.0,2.0,10580.0,1023.0,9557.0,0.907,4721.0,81.0,0.8,0.097,0.0,0.0,,
282,58.0,2.0,1.0,3.0,2.0,36.0,5.0,4.0,3.0,34516.0,1864.0,32652.0,0.664,3595.0,52.0,0.733,0.054,0.0,1.0,Married,F
283,47.0,3.0,0.0,0.0,0.0,35.0,1.0,4.0,3.0,2446.0,1899.0,547.0,0.714,5347.0,87.0,0.74,0.776,0.0,1.0,Married,F
284,39.0,4.0,4.0,3.0,0.0,32.0,5.0,3.0,2.0,26710.0,1681.0,25029.0,0.741,14043.0,117.0,0.746,0.063,0.0,0.0,,
285,44.0,4.0,3.0,2.0,0.0,24.0,5.0,3.0,2.0,11042.0,2211.0,8831.0,0.897,1140.0,25.0,0.786,0.2,1.0,0.0,Married,M
286,53.0,4.0,3.0,0.0,0.0,46.0,4.0,1.0,2.0,4117.0,777.0,3340.0,0.592,5218.0,88.0,0.6,0.189,0.0,0.0,Married,M
287,27.0,0.0,1.0,0.0,0.0,18.0,6.0,1.0,4.0,1438.3,0.0,1438.3,0.781,2641.0,40.0,0.6,0.0,0.0,0.0,,
288,55.0,1.0,3.0,0.0,0.0,46.0,3.0,3.0,3.0,1606.0,0.0,1606.0,0.855,4548.0,76.0,0.652,0.0,0.0,0.0,Married,F
289,41.0,4.0,1.0,0.0,0.0,23.0,3.0,2.0,2.0,2787.0,2053.0,734.0,0.76,4949.0,76.0,0.551,0.737,0.0,0.0,Married,F
290,48.0,4.0,1.0,0.0,0.0,37.0,1.0,2.0,3.0,3607.0,0.0,3607.0,0.504,2013.0,35.0,0.458,0.0,0.0,0.0,Single,M
291,33.0,3.0,4.0,3.0,0.0,27.0,6.0,1.0,3.0,25045.0,0.0,25045.0,1.018,3444.0,52.0,0.926,0.0,1.0,1.0,Single,F
292,34.0,3.0,0.0,4.0,0.0,28.0,4.0,3.0,3.0,9180.0,1814.0,7366.0,0.628,2646.0,49.0,0.633,0.198,0.0,0.0,Married,M
293,37.0,2.0,3.0,1.0,0.0,36.0,5.0,3.0,2.0,1959.0,662.0,1297.0,0.888,3046.0,52.0,0.793,0.338,0.0,0.0,,
294,51.0,1.0,2.0,3.0,0.0,37.0,4.0,3.0,1.0,11167.0,0.0,11167.0,0.622,3848.0,74.0,0.762,0.0,0.0,1.0,Single,M
295,33.0,3.0,1.0,2.0,0.0,25.0,5.0,2.0,2.0,14918.0,2028.0,12890.0,1.342,2171.0,35.0,1.059,0.136,0.0,0.0,Married,M
296,48.0,3.0,0.0,2.0,0.0,36.0,1.0,1.0,2.0,15524.0,1148.0,14376.0,0.829,13819.0,106.0,0.71,0.074,0.0,0.0,,
297,31.0,0.0,0.0,0.0,0.0,25.0,5.0,2.0,2.0,5715.0,1741.0,3974.0,0.816,2324.0,67.0,1.03,0.305,0.0,0.0,Married,F
298,64.0,0.0,3.0,0.0,0.0,56.0,6.0,1.0,0.0,2215.0,1915.0,300.0,0.794,1270.0,27.0,0.588,0.865,1.0,0.0,,
299,47.0,2.0,1.0,2.0,0.0,39.0,1.0,2.0,2.0,9389.0,727.0,8662.0,0.533,3415.0,84.0,0.556,0.077,0.0,0.0,,
300,42.0,2.0,1.0,2.0,0.0,34.0,4.0,4.0,3.0,3336.0,1753.0,1583.0,0.69,1168.0,27.0,1.25,0.525,0.0,0.0,Single,M
301,41.0,2.0,0.0,3.0,2.0,33.0,5.0,3.0,2.0,34516.0,1642.0,32874.0,0.891,4161.0,71.0,0.868,0.048,0.0,0.0,Married,M
302,49.0,3.0,3.0,0.0,0.0,44.0,3.0,3.0,2.0,4364.0,1507.0,2857.0,1.05,1392.0,38.0,1.375,0.345,0.0,0.0,Divorced,M
303,35.0,2.0,0.0,4.0,0.0,29.0,5.0,1.0,2.0,3300.0,1731.0,1569.0,0.689,1745.0,27.0,0.929,0.525,0.0,0.0,Married,M
304,51.0,3.0,3.0,3.0,0.0,36.0,4.0,1.0,0.0,3418.0,0.0,3418.0,2.594,1887.0,20.0,2.333,0.0,0.0,0.0,Married,M
305,40.0,4.0,3.0,0.0,0.0,36.0,5.0,5.0,1.0,1577.0,1286.0,291.0,0.571,3453.0,52.0,1.08,0.815,0.0,0.0,Married,M
306,38.0,2.0,1.0,0.0,0.0,27.0,4.0,1.0,2.0,1830.0,0.0,1830.0,0.736,1741.0,43.0,0.654,0.0,0.0,0.0,,
307,53.0,4.0,3.0,2.0,0.0,49.0,5.0,5.0,4.0,10533.0,330.0,10203.0,0.823,2585.0,48.0,0.714,0.031,0.0,1.0,Single,M
308,49.0,4.0,1.0,0.0,1.0,40.0,5.0,3.0,5.0,13704.0,2127.0,11577.0,0.805,15872.0,116.0,0.681,0.155,0.0,0.0,Single,M
309,44.0,3.0,0.0,0.0,0.0,24.0,4.0,1.0,2.0,2617.0,1508.0,1109.0,1.393,4400.0,60.0,0.818,0.576,1.0,0.0,,
310,46.0,2.0,2.0,3.0,0.0,34.0,3.0,3.0,3.0,2925.0,2365.0,560.0,0.691,1371.0,30.0,0.579,0.809,1.0,0.0,Married,M
311,48.0,4.0,3.0,1.0,0.0,36.0,5.0,2.0,3.0,7514.0,0.0,7514.0,0.514,4789.0,69.0,0.408,0.0,0.0,0.0,Married,M
312,42.0,3.0,4.0,4.0,0.0,36.0,6.0,3.0,2.0,15108.0,0.0,15108.0,1.015,3738.0,68.0,0.744,0.0,1.0,0.0,Single,M
313,47.0,4.0,5.0,3.0,0.0,36.0,3.0,1.0,1.0,18037.0,0.0,18037.0,0.74,1387.0,36.0,0.333,0.0,0.0,0.0,Married,F
314,43.0,4.0,0.0,0.0,0.0,33.0,6.0,3.0,1.0,1706.0,0.0,1706.0,0.601,2371.0,45.0,0.5,0.0,0.0,0.0,Married,M
315,52.0,3.0,5.0,2.0,0.0,40.0,6.0,2.0,2.0,5376.0,804.0,4572.0,0.51,4511.0,74.0,0.682,0.15,0.0,0.0,Single,F
316,42.0,3.0,3.0,1.0,0.0,34.0,1.0,2.0,1.0,1528.0,820.0,708.0,0.908,5212.0,88.0,0.833,0.537,0.0,0.0,Married,M
317,57.0,2.0,5.0,0.0,0.0,47.0,5.0,1.0,2.0,2504.0,1915.0,589.0,0.897,4847.0,86.0,0.654,0.765,0.0,0.0,Married,F
