,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Gender_M,MS_Married,MS_Single,ln_Total_Trans_Amt,ln_Credit_Limit,ln_Avg_Transaction,Credit_utilization
112,41.0,3.0,2.0,0.0,0.0,37.0,3.0,1.0,2.0,1438.3,765.0,673.3,0.644,4053.0,66.0,0.692,0.532,0.0,0.0,False,False,False,8.307212626628308,7.271217139609844,4.117557884601883,0.531877911423208
113,36.0,2.0,3.0,0.0,0.0,29.0,6.0,3.0,4.0,2029.0,1190.0,839.0,0.628,1802.0,40.0,0.481,0.586,1.0,0.0,False,True,False,7.496652438168283,7.615298339825815,3.807772984054347,0.586495810744209
114,35.0,3.0,4.0,3.0,0.0,29.0,2.0,1.0,3.0,17030.0,1911.0,15119.0,0.528,715.0,25.0,0.562,0.112,0.0,0.0,True,False,True,6.5722825426940075,9.742731773656734,3.353406717825807,0.11221374045801527
115,31.0,2.0,0.0,0.0,0.0,18.0,3.0,2.0,4.0,1438.3,0.0,1438.3,1.561,2789.0,50.0,1.083,0.0,0.0,0.0,False,False,False,7.933438387627489,7.271217139609844,4.021415382199343,0.0
116,46.0,5.0,1.0,1.0,0.0,35.0,3.0,1.0,3.0,4163.0,0.0,4163.0,0.743,4763.0,76.0,0.854,0.0,0.0,1.0,True,True,False,8.46863300080086,8.333991247194975,4.137899660514529,0.0
117,57.0,2.0,3.0,4.0,0.0,36.0,3.0,2.0,2.0,23700.0,1314.0,22386.0,1.487,1644.0,28.0,0.647,0.055,1.0,0.0,True,False,True,7.404887575616125,10.073230327123223,4.072683065440922,0.05544303797468354
118,64.0,0.0,2.0,2.0,0.0,55.0,4.0,1.0,4.0,2508.0,1580.0,928.0,0.44,1607.0,44.0,0.419,0.63,1.0,1.0,True,True,False,7.382124365737512,7.827240901752812,3.5979347318192514,0.6299840510366826
119,38.0,3.0,1.0,1.0,2.0,26.0,2.0,2.0,1.0,23981.0,0.0,23981.0,0.741,7872.0,103.0,0.635,0.0,0.0,0.0,False,False,False,8.971067438732089,10.085017129129874,4.336338450502454,0.0
120,42.0,2.0,2.0,3.0,0.0,32.0,5.0,2.0,2.0,22120.0,1805.0,20315.0,0.65,3981.0,65.0,0.667,0.082,0.0,0.0,True,False,True,8.289288323000317,10.004237455636272,4.11490105310468,0.08160036166365281
121,47.0,4.0,3.0,2.0,0.0,30.0,4.0,2.0,3.0,2257.0,896.0,1361.0,0.68,4618.0,94.0,0.516,0.397,0.0,0.0,False,False,False,8.43771698991444,7.721791776817535,3.894422207644437,0.39698715108551175
122,42.0,4.0,0.0,3.0,0.0,36.0,6.0,5.0,1.0,2447.0,2195.0,252.0,0.717,4544.0,80.0,0.667,0.897,0.0,0.0,True,True,False,8.421562960400987,7.802618063442671,4.039536325727106,0.8970167552104618
123,57.0,2.0,3.0,4.0,0.0,51.0,3.0,5.0,3.0,8760.0,0.0,8760.0,0.726,2460.0,39.0,0.56,0.0,0.0,0.0,False,False,True,7.807916628926408,9.077951183930438,4.144354982796762,0.0
124,52.0,3.0,4.0,1.0,0.0,33.0,3.0,2.0,0.0,3900.0,0.0,3900.0,1.092,4337.0,81.0,0.8,0.0,0.0,0.0,True,False,True,8.374938143835367,8.268731832117737,3.9804889891629274,0.0
125,38.0,3.0,3.0,0.0,0.0,36.0,5.0,4.0,3.0,1757.0,1352.0,405.0,0.879,4121.0,81.0,0.421,0.769,0.0,0.0,True,False,True,8.323851131338817,7.471363088187097,3.929401976666379,0.7694934547524189
126,40.0,2.0,3.0,0.0,0.0,36.0,3.0,2.0,3.0,2423.0,1674.0,749.0,0.644,4258.0,80.0,0.538,0.691,0.0,0.0,True,False,True,8.356554845453426,7.792761720816526,3.974528210779543,0.6908790755262072
127,42.0,3.0,4.0,0.0,0.0,36.0,6.0,3.0,3.0,2837.0,834.0,2003.0,0.427,3892.0,69.0,0.408,0.294,1.0,0.0,False,False,False,8.266678443305896,7.950502434808851,4.032571938708636,0.29397250616848786
128,65.0,0.0,0.0,3.0,0.0,56.0,3.0,3.0,2.0,10144.0,1295.0,8849.0,0.758,1234.0,24.0,1.182,0.128,0.0,1.0,True,False,True,7.1180162044653335,9.224637676677007,3.9399623741173873,0.12766167192429023
129,62.0,0.0,3.0,3.0,0.0,56.0,5.0,3.0,2.0,29100.0,1228.0,27872.0,0.722,5041.0,74.0,0.805,0.042,0.0,0.0,False,True,False,8.525359754082631,10.278493453159584,4.221294660878462,0.04219931271477663
130,33.0,2.0,3.0,2.0,0.0,21.0,5.0,3.0,3.0,20791.0,0.0,20791.0,0.744,2883.0,93.0,0.755,0.0,0.0,0.0,False,True,False,7.9665866976384025,9.942275479743389,3.4339872044851463,0.0
131,37.0,3.0,1.0,1.0,0.0,31.0,5.0,3.0,3.0,1586.0,1038.0,548.0,0.973,1724.0,24.0,0.714,0.654,0.0,0.0,True,True,False,7.452402451223638,7.368970402194793,4.274348620875693,0.6544766708701135
132,51.0,1.0,2.0,0.0,0.0,45.0,3.0,3.0,2.0,4860.0,1772.0,3088.0,0.561,4329.0,80.0,0.86,0.365,0.0,0.0,True,True,False,8.37309184744198,8.48879371689454,3.991065212768099,0.36460905349794237
133,53.0,4.0,2.0,2.0,0.0,42.0,3.0,3.0,3.0,3096.0,0.0,3096.0,0.684,4709.0,87.0,0.776,0.0,0.0,0.0,True,True,False,8.457230850243555,8.037866234709618,3.991322731588971,0.0
134,57.0,1.0,4.0,0.0,0.0,47.0,4.0,1.0,3.0,3416.0,2468.0,948.0,0.598,1536.0,42.0,0.556,0.722,1.0,0.0,True,False,True,7.336936913707618,8.13622555490846,3.5992672954242493,0.7224824355971897
135,42.0,4.0,2.0,0.0,0.0,27.0,6.0,2.0,1.0,2043.0,0.0,2043.0,1.019,5198.0,77.0,0.711,0.0,0.0,0.0,False,False,True,8.556029215201436,7.622174594817622,4.212223793347752,0.0
136,44.0,3.0,3.0,0.0,0.0,27.0,3.0,1.0,4.0,1480.0,1017.0,463.0,1.008,5245.0,80.0,0.86,0.687,0.0,0.0,True,False,False,8.565030520830398,7.299797366758161,4.1830038861565155,0.6871621621621622
137,61.0,0.0,1.0,2.0,0.0,53.0,1.0,3.0,3.0,2415.0,2050.0,365.0,0.499,4479.0,71.0,0.69,0.849,0.0,0.0,True,False,False,8.4071550862073,7.789454566086673,4.144475209165985,0.8488612836438924
138,38.0,0.0,3.0,2.0,0.0,33.0,5.0,4.0,4.0,11741.0,1560.0,10181.0,0.773,2143.0,41.0,0.783,0.133,0.0,0.0,False,True,False,7.669961995473577,9.370842268630211,3.956389928769269,0.13286772847287284
139,53.0,1.0,1.0,0.0,0.0,36.0,3.0,2.0,2.0,2615.0,1772.0,843.0,0.611,1419.0,38.0,0.357,0.678,0.0,0.0,False,False,False,7.257707677160043,7.869019376499023,3.620121517433657,0.6776290630975144
140,46.0,4.0,3.0,0.0,0.0,27.0,1.0,2.0,3.0,6030.0,0.0,6030.0,1.031,4983.0,62.0,0.442,0.0,1.0,1.0,False,True,False,8.513787398281405,8.704502289721232,4.386653013236313,0.0
141,44.0,2.0,0.0,0.0,0.0,20.0,6.0,3.0,3.0,2084.0,1468.0,616.0,1.004,1132.0,28.0,0.556,0.704,0.0,0.0,True,False,True,7.0317412587631285,7.642044402873258,3.6995367485879243,0.7044145873320538
142,45.0,4.0,2.0,1.0,2.0,39.0,5.0,1.0,2.0,23981.0,1684.0,22297.0,0.736,4141.0,73.0,0.521,0.07,1.0,0.0,True,True,False,8.328692583545568,10.085017129129874,4.038233142397176,0.07022225928860348
143,40.0,4.0,3.0,0.0,0.0,28.0,6.0,2.0,2.0,1438.3,689.0,749.3,0.823,4921.0,65.0,0.806,0.479,0.0,0.0,False,False,True,8.501267040865978,7.271217139609844,4.326879770970341,0.4790377529027324
144,51.0,3.0,3.0,2.0,1.0,36.0,3.0,2.0,2.0,29663.0,1743.0,27920.0,0.667,14638.0,93.0,0.722,0.059,0.0,0.0,True,False,True,9.591376166161172,10.297655756901996,5.058776673007917,0.058760071469507465
145,44.0,2.0,3.0,4.0,0.0,36.0,5.0,2.0,0.0,24016.0,0.0,24016.0,0.748,3693.0,62.0,0.722,0.0,0.0,0.0,False,True,False,8.214194414852564,10.086475553873242,4.087060029807471,0.0
146,59.0,1.0,1.0,2.0,0.0,51.0,6.0,2.0,4.0,8973.0,1300.0,7673.0,0.568,4699.0,72.0,0.714,0.145,0.0,0.0,False,False,False,8.455104999102815,9.101975347298058,4.178438880086761,0.144879081689513
147,29.0,0.0,1.0,0.0,0.0,13.0,6.0,3.0,5.0,5240.0,1608.0,3632.0,1.243,2712.0,64.0,0.778,0.307,0.0,0.0,True,True,False,7.905441649060286,8.564076777315087,3.746558565700614,0.3068702290076336
148,41.0,3.0,3.0,2.0,0.0,32.0,1.0,3.0,3.0,4697.0,1046.0,3651.0,0.313,1679.0,29.0,0.318,0.223,1.0,0.0,False,True,False,7.425953657077541,8.454679286026995,4.058657827091067,0.22269533744943582
149,37.0,3.0,1.0,2.0,0.0,28.0,3.0,1.0,4.0,18570.0,1524.0,17046.0,1.385,3999.0,96.0,0.846,0.082,0.0,1.0,True,True,False,8.293799608846818,9.829302654346751,3.729451417378982,0.08206785137318255
150,47.0,3.0,3.0,3.0,0.0,42.0,6.0,3.0,3.0,13189.0,1205.0,11984.0,0.708,3821.0,83.0,0.66,0.091,0.0,0.0,True,False,True,8.2482674474469,9.487138427825885,3.829426839650302,0.09136401546743499
151,44.0,2.0,3.0,3.0,0.0,37.0,2.0,3.0,0.0,15821.0,1334.0,14487.0,0.81,8927.0,103.0,0.635,0.084,0.0,0.0,True,True,False,9.096835671179361,9.669093450449063,4.4621066829497265,0.0843183111054927
152,51.0,1.0,1.0,0.0,0.0,45.0,3.0,3.0,3.0,2918.0,2049.0,869.0,0.501,3818.0,61.0,0.605,0.702,0.0,0.0,False,False,True,8.247482004285693,7.978653729082731,4.136608140112382,0.7021932830705963
153,36.0,4.0,5.0,2.0,0.0,17.0,5.0,2.0,4.0,2803.0,1848.0,955.0,0.614,1968.0,64.0,0.524,0.659,0.0,0.0,True,False,True,7.584773077612199,7.938445551164788,3.4258899942525267,0.6592936139850161
154,58.0,1.0,3.0,0.0,0.0,46.0,4.0,2.0,2.0,2203.0,1394.0,809.0,0.57,1788.0,45.0,0.364,0.633,0.0,0.0,False,True,False,7.488852955733459,7.697575346802343,3.68219046596314,0.6327734906945075
155,49.0,4.0,2.0,0.0,0.0,35.0,5.0,2.0,2.0,5195.0,0.0,5195.0,1.135,3313.0,69.0,0.769,0.0,1.0,0.0,False,True,False,8.105609402299896,8.555451903533328,3.8715028977026367,0.0
156,44.0,4.0,0.0,1.0,1.0,40.0,1.0,1.0,2.0,18072.0,1378.0,16694.0,0.73,8199.0,98.0,0.75,0.076,0.0,0.0,False,False,True,9.011767474596178,9.80211905814784,4.426799995925606,0.0762505533421868
157,63.0,0.0,0.0,1.0,0.0,56.0,3.0,6.0,4.0,1438.3,0.0,1438.3,0.864,3630.0,71.0,0.578,0.0,0.0,0.0,True,True,False,8.196987927258897,7.271217139609844,3.934308050217581,0.0
158,49.0,5.0,2.0,3.0,0.0,30.0,3.0,2.0,1.0,20895.0,1808.0,19087.0,0.572,3210.0,65.0,0.667,0.087,1.0,0.0,False,True,False,8.07402621612406,9.947265174882016,3.8996389462284244,0.08652787748265135
159,44.0,3.0,3.0,1.0,0.0,33.0,2.0,3.0,3.0,7266.0,906.0,6360.0,0.676,1741.0,27.0,0.421,0.125,0.0,0.0,False,False,False,7.462214939768189,8.890961212781146,4.16637807376386,0.12469033856317094
160,39.0,2.0,1.0,0.0,0.0,36.0,1.0,3.0,1.0,2816.0,2517.0,299.0,0.742,4817.0,87.0,0.776,0.894,0.0,0.0,True,True,False,8.479906606630221,7.943072717277933,4.013998487975637,0.8938210227272727
161,49.0,4.0,3.0,3.0,0.0,33.0,5.0,5.0,3.0,16435.0,0.0,16435.0,0.676,1721.0,56.0,0.514,0.0,0.0,0.0,False,False,False,7.450660796211539,9.70716848609832,3.4253091054763902,0.0
162,32.0,0.0,3.0,2.0,0.0,26.0,3.0,3.0,2.0,2172.0,1381.0,791.0,1.145,2945.0,69.0,0.408,0.636,0.0,1.0,True,True,False,7.987864096085687,7.683403681053826,3.753757591488428,0.6358195211786372
163,53.0,4.0,2.0,0.0,0.0,36.0,4.0,1.0,3.0,2972.0,2160.0,812.0,0.956,2552.0,62.0,0.676,0.727,0.0,0.0,False,False,False,7.844632644464681,7.99699040583765,3.717498259419589,0.7267833109017496
164,51.0,3.0,4.0,3.0,0.0,32.0,6.0,3.0,1.0,1817.0,885.0,932.0,0.621,3400.0,67.0,0.675,0.487,1.0,0.0,False,True,False,8.131530710604252,7.504942068396171,3.9268380912132868,0.4870665932856357
165,35.0,3.0,1.0,1.0,0.0,27.0,1.0,2.0,3.0,14382.0,1950.0,12432.0,0.578,12941.0,131.0,0.819,0.136,0.0,0.0,False,True,False,9.46815584482167,9.57373270366244,4.592958521620519,0.13558614935335836
166,44.0,5.0,1.0,2.0,0.0,35.0,3.0,2.0,2.0,5947.0,995.0,4952.0,0.724,4984.0,90.0,0.765,0.167,0.0,0.0,False,True,False,8.51398806046729,8.690642169706594,4.014178390137024,0.16731124936942995
167,51.0,2.0,2.0,0.0,0.0,37.0,1.0,2.0,3.0,7098.0,1829.0,5269.0,0.557,13139.0,102.0,0.789,0.258,1.0,0.0,False,True,False,9.483340185641822,8.867568333206442,4.858367372357551,0.25767821921668077
168,34.0,2.0,1.0,2.0,0.0,36.0,2.0,3.0,2.0,9719.0,2517.0,7202.0,0.906,9183.0,51.0,0.7,0.259,0.0,0.0,False,False,False,9.125109227613523,9.181838011503471,5.193283594889197,0.2589772610350859
169,46.0,3.0,3.0,0.0,0.0,36.0,5.0,3.0,4.0,5090.0,1650.0,3440.0,0.58,3707.0,72.0,0.44,0.324,0.0,0.0,True,True,False,8.217978203150732,8.53503310954457,3.941312084134677,0.3241650294695481
170,31.0,0.0,2.0,3.0,1.0,24.0,2.0,3.0,1.0,34516.0,2032.0,32484.0,0.82,14544.0,104.0,0.705,0.059,0.0,1.0,False,False,False,9.58493381641726,10.449178263628198,4.940542917275887,0.05887124811681539
171,63.0,1.0,3.0,3.0,0.0,55.0,6.0,1.0,2.0,21430.0,0.0,21430.0,0.511,3561.0,57.0,0.676,0.0,0.0,0.0,False,True,False,8.177796683277778,9.972547088467623,4.134745415443228,0.0
172,48.0,3.0,3.0,2.0,0.0,38.0,6.0,1.0,0.0,5649.0,748.0,4901.0,1.077,4683.0,72.0,0.946,0.132,0.0,0.0,True,True,False,8.451694209183541,8.639233817325263,4.175028090167486,0.13241281642768632
173,48.0,3.0,5.0,3.0,0.0,41.0,3.0,3.0,4.0,8739.0,0.0,8739.0,0.715,4276.0,69.0,0.769,0.0,0.0,0.0,True,True,False,8.360773272144936,9.075551045627543,4.126666767547676,0.0
174,49.0,2.0,1.0,2.0,0.0,38.0,5.0,2.0,1.0,5536.0,756.0,4780.0,0.635,3918.0,70.0,0.628,0.137,0.0,0.0,False,False,False,8.273336598504486,8.619027497297505,4.024841356455127,0.1365606936416185
175,52.0,2.0,1.0,1.0,0.0,39.0,1.0,3.0,4.0,2233.0,1790.0,443.0,0.798,2888.0,50.0,0.562,0.802,0.0,1.0,False,False,False,7.968319500012717,7.711101251840158,4.05629649458457,0.8016121809225257
176,43.0,3.0,0.0,0.0,0.0,39.0,4.0,1.0,2.0,4175.0,2517.0,1658.0,0.551,1520.0,36.0,0.44,0.603,0.0,0.0,True,True,False,7.326465613840322,8.336869637284956,3.742946675384212,0.602874251497006
177,46.0,4.0,5.0,0.0,0.0,41.0,4.0,1.0,1.0,8693.0,1378.0,7315.0,0.799,1594.0,45.0,0.452,0.159,0.0,0.0,False,False,False,7.374001859350161,9.070273383079064,3.5673393695798405,0.15851834809616933
178,61.0,0.0,4.0,0.0,0.0,48.0,3.0,3.0,3.0,3156.0,2155.0,1001.0,0.438,1376.0,44.0,0.571,0.683,0.0,0.0,False,False,True,7.226936018493289,8.057060681965766,3.442746384575028,0.6828263624841572
179,46.0,2.0,4.0,0.0,0.0,35.0,4.0,2.0,3.0,2888.0,1641.0,1247.0,0.976,3703.0,61.0,1.179,0.568,0.0,0.0,False,True,False,8.216898580913613,7.968319500012717,4.1060247167403015,0.568213296398892
180,39.0,0.0,3.0,1.0,1.0,34.0,3.0,0.0,3.0,15142.0,0.0,15142.0,0.761,2458.0,41.0,0.577,0.0,1.0,0.0,True,True,False,7.80710329012598,9.625227618663251,4.093531223421673,0.0
181,43.0,3.0,3.0,3.0,0.0,36.0,4.0,1.0,0.0,5506.0,2129.0,3377.0,0.705,4024.0,62.0,0.55,0.387,0.0,0.0,False,False,False,8.300031711779575,8.613593685702552,4.172897326734484,0.3866690882673447
182,36.0,3.0,1.0,2.0,0.0,36.0,5.0,2.0,4.0,5497.0,1517.0,3980.0,0.624,1981.0,38.0,0.357,0.276,0.0,0.0,False,True,False,7.591357046698551,8.61195776786066,3.953770886972165,0.2759687102055667
183,45.0,3.0,1.0,0.0,0.0,40.0,5.0,2.0,3.0,1603.0,0.0,1603.0,0.467,4041.0,66.0,0.571,0.0,0.0,0.0,True,True,False,8.304247465078474,7.3796321526095525,4.1145927230520485,0.0
184,53.0,2.0,1.0,4.0,0.0,41.0,4.0,3.0,3.0,7272.0,2037.0,5235.0,0.795,2333.0,56.0,0.697,0.28,0.0,0.0,True,True,False,7.75491027202143,8.891786635857315,3.729558581286281,0.2801155115511551
185,54.0,3.0,3.0,3.0,0.0,46.0,4.0,3.0,2.0,2798.0,1256.0,1542.0,1.132,2631.0,55.0,0.774,0.449,0.0,0.0,False,False,False,7.875119281040293,7.936660155225426,3.867786095807822,0.44889206576125806
186,46.0,4.0,2.0,3.0,0.0,40.0,5.0,2.0,3.0,26496.0,1406.0,25090.0,0.96,3691.0,75.0,0.705,0.053,1.0,1.0,True,False,True,8.213652703029998,10.184749057184986,3.8961645894936883,0.05306461352657005
187,36.0,0.0,2.0,0.0,0.0,27.0,6.0,3.0,2.0,3282.0,1843.0,1439.0,0.625,2614.0,79.0,0.646,0.562,0.0,0.0,False,False,True,7.868636894184167,8.096208271650037,3.4991890417171456,0.5615478366849482
188,40.0,3.0,0.0,2.0,0.0,30.0,2.0,3.0,2.0,24499.0,2517.0,21982.0,0.777,7667.0,84.0,0.527,0.103,0.0,0.0,False,False,False,8.944680683558895,10.106387579373278,4.5138638847155805,0.10273888730152252
189,46.0,2.0,3.0,0.0,0.0,40.0,6.0,4.0,2.0,1438.3,510.0,928.3,0.711,3399.0,66.0,0.784,0.355,0.0,0.0,False,True,False,8.131236549696116,7.271217139609844,3.9415818076696905,0.35458527428213865
190,45.0,5.0,1.0,1.0,0.0,33.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.739,5346.0,84.0,0.787,0.0,1.0,0.0,True,True,False,8.584103896698863,7.271217139609844,4.153287097855551,0.0
191,45.0,5.0,0.0,4.0,1.0,36.0,4.0,2.0,1.0,34516.0,0.0,34516.0,0.732,8603.0,84.0,0.615,0.0,0.0,0.0,False,False,False,9.059866258621348,10.449178263628198,4.6290494597780345,0.0
192,44.0,3.0,2.0,1.0,1.0,36.0,2.0,1.0,2.0,16199.0,1533.0,14666.0,0.855,8150.0,106.0,0.631,0.095,0.0,0.0,False,True,False,9.005773206234908,9.692704790920137,4.342334112122841,0.09463547132539045
193,49.0,3.0,2.0,3.0,0.0,43.0,4.0,4.0,0.0,23032.0,1960.0,21072.0,0.619,1289.0,22.0,1.0,0.085,0.0,1.0,True,True,False,7.161622002939187,10.044639832292011,4.070579549580872,0.08509899270580062
194,44.0,3.0,1.0,0.0,0.0,36.0,2.0,3.0,3.0,2228.0,0.0,2228.0,0.686,2523.0,45.0,0.607,0.0,0.0,0.0,False,True,False,7.833203948641057,7.708859601047175,4.026541458870738,0.0
195,52.0,2.0,0.0,4.0,0.0,42.0,1.0,1.0,3.0,33552.0,1252.0,32300.0,0.793,14490.0,98.0,0.815,0.037,0.0,0.0,False,True,False,9.581214035314728,10.4208517531417,4.996246556644156,0.037315212207916074
196,52.0,3.0,3.0,0.0,0.0,36.0,2.0,1.0,2.0,2166.0,1458.0,708.0,0.712,8215.0,109.0,0.535,0.673,0.0,0.0,False,False,False,9.01371703047137,7.680637427560936,4.322369148242225,0.6731301939058172
197,40.0,2.0,0.0,3.0,0.0,30.0,6.0,2.0,3.0,20798.0,1059.0,19739.0,1.049,8038.0,90.0,0.837,0.051,0.0,0.0,False,False,False,8.991935575009146,9.942612107220178,4.492125904678882,0.0509183575343783
198,45.0,3.0,3.0,2.0,0.0,37.0,4.0,1.0,1.0,3291.0,1607.0,1684.0,1.26,1984.0,38.0,0.652,0.488,0.0,0.0,True,True,False,7.592870287844818,8.098946748943339,3.955284128118432,0.4883014281373443
199,53.0,2.0,1.0,4.0,0.0,49.0,6.0,2.0,3.0,3386.0,1984.0,1402.0,0.573,1318.0,37.0,0.194,0.586,1.0,0.0,False,False,False,7.183870715062453,8.12740456269308,3.572952802418228,0.5859421145894861
200,40.0,3.0,5.0,0.0,0.0,29.0,1.0,1.0,1.0,4660.0,1844.0,2816.0,1.018,8571.0,84.0,0.647,0.396,0.0,0.0,True,True,False,9.056139690898883,8.446770727119691,4.62532289205557,0.39570815450643776
201,44.0,4.0,3.0,0.0,0.0,36.0,2.0,1.0,2.0,7469.0,1378.0,6091.0,0.859,15225.0,108.0,0.862,0.184,0.0,1.0,True,True,False,9.630694092578098,8.918516400357067,4.948562865453878,0.18449591645467933
202,56.0,3.0,0.0,2.0,0.0,36.0,5.0,3.0,3.0,2253.0,1375.0,878.0,0.388,1324.0,38.0,0.31,0.61,0.0,0.0,True,True,False,7.188412736496954,7.720017940432244,3.550826576770568,0.6102973812694186
203,36.0,1.0,0.0,2.0,0.0,19.0,6.0,3.0,5.0,9764.0,0.0,9764.0,0.689,15097.0,115.0,0.797,0.0,0.0,0.0,True,True,False,9.622251327567737,9.186457431512851,4.877319199204486,0.0
204,39.0,2.0,4.0,3.0,0.0,29.0,1.0,1.0,3.0,9959.0,1501.0,8458.0,0.822,8505.0,86.0,0.536,0.151,0.0,0.0,True,True,False,9.048409504829962,9.20623194393164,4.594062208576454,0.15071794356863139
205,51.0,2.0,1.0,3.0,0.0,36.0,3.0,1.0,2.0,4546.0,0.0,4546.0,0.651,3739.0,53.0,0.963,0.0,1.0,0.0,False,False,False,8.226573474977114,8.422003004412488,4.256281561424992,0.0
206,54.0,1.0,3.0,3.0,0.0,44.0,1.0,3.0,3.0,9580.0,132.0,9448.0,0.32,5385.0,51.0,0.308,0.014,0.0,0.0,False,True,False,8.591372589590488,9.167432870964907,4.659546956866163,0.013778705636743214
207,40.0,3.0,0.0,3.0,0.0,29.0,3.0,2.0,3.0,3616.0,1151.0,2465.0,0.687,820.0,21.0,0.75,0.318,0.0,0.0,True,True,False,6.709304340258298,8.193123721512068,3.664781902534876,0.3183075221238938
208,56.0,2.0,3.0,1.0,0.0,45.0,5.0,2.0,1.0,1438.3,0.0,1438.3,0.913,4323.0,77.0,0.571,0.0,0.0,0.0,True,True,False,8.371704884667631,7.271217139609844,4.027899462813948,0.0
209,57.0,2.0,3.0,0.0,0.0,50.0,6.0,5.0,2.0,1438.3,876.0,562.3,0.693,4815.0,62.0,0.676,0.609,0.0,0.0,True,True,False,8.479491324232226,7.271217139609844,4.352356939187135,0.6090523534728499
210,40.0,4.0,3.0,0.0,0.0,30.0,6.0,3.0,2.0,2925.0,1447.0,1478.0,0.563,4455.0,77.0,0.604,0.495,1.0,0.0,False,True,False,8.40178233990491,7.981049759665957,4.057976918051226,0.4947008547008547
211,42.0,2.0,3.0,2.0,1.0,36.0,3.0,3.0,2.0,34516.0,0.0,34516.0,0.774,12920.0,132.0,0.737,0.0,0.0,0.0,True,True,False,9.466531777336593,10.449178263628198,4.583729854750222,0.0
212,42.0,4.0,0.0,0.0,0.0,36.0,1.0,4.0,1.0,2875.0,1892.0,983.0,0.75,4577.0,81.0,0.688,0.658,0.0,1.0,True,True,False,8.428799040653642,7.963807953231451,4.034349885981204,0.6580869565217391
213,46.0,2.0,3.0,0.0,0.0,36.0,6.0,2.0,3.0,2586.0,2196.0,390.0,0.693,3944.0,78.0,0.857,0.849,0.0,0.0,True,False,True,8.279950715722526,7.857867559331803,3.9232418890329344,0.8491879350348028
214,62.0,0.0,5.0,0.0,0.0,50.0,6.0,3.0,5.0,2936.0,326.0,2610.0,0.935,2692.0,29.0,0.526,0.111,0.0,0.0,True,True,False,7.898039690764619,7.984803389734406,4.530743860778144,0.11103542234332425
215,43.0,3.0,3.0,3.0,0.0,26.0,5.0,3.0,2.0,2355.0,1090.0,1265.0,0.751,1441.0,29.0,0.812,0.463,0.0,0.0,False,False,False,7.273092595999522,7.764296006450518,3.905796766013048,0.46284501061571126
216,46.0,5.0,0.0,1.0,0.0,40.0,5.0,4.0,3.0,6185.0,1960.0,4225.0,0.669,2225.0,45.0,0.875,0.317,0.0,0.0,False,False,True,7.707512194600341,8.729882284826589,3.9008497048300206,0.31689571544058204
217,45.0,1.0,0.0,0.0,0.0,36.0,4.0,3.0,4.0,3281.0,1961.0,1320.0,0.744,1779.0,47.0,0.808,0.598,0.0,0.0,True,True,False,7.483806687665835,8.0959035329611,3.6336590859557765,0.5976836330387078
218,44.0,4.0,2.0,3.0,0.0,34.0,4.0,4.0,3.0,22074.0,0.0,22074.0,1.199,4406.0,80.0,0.739,0.0,0.0,0.0,True,True,False,8.39072252736229,10.002155724332829,4.008695892688407,0.0
219,57.0,2.0,3.0,4.0,0.0,44.0,5.0,3.0,4.0,34516.0,219.0,34297.0,0.482,1882.0,48.0,0.714,0.006,0.0,0.0,False,False,False,7.540090320145325,10.449178263628198,3.668889309237434,0.006344883532274887
220,52.0,0.0,1.0,4.0,0.0,39.0,5.0,3.0,3.0,34516.0,216.0,34300.0,0.556,2395.0,47.0,0.306,0.006,0.0,0.0,True,False,True,7.781138509845015,10.449178263628198,3.930990908134957,0.0062579673195039985
221,49.0,4.0,0.0,0.0,0.0,36.0,1.0,3.0,3.0,1544.0,999.0,545.0,0.786,4215.0,53.0,1.12,0.647,0.0,0.0,False,True,False,8.346404870435956,7.342131730584722,4.3761129568838335,0.647020725388601
222,51.0,4.0,0.0,4.0,1.0,39.0,5.0,2.0,1.0,34516.0,1959.0,32557.0,0.888,3997.0,54.0,0.929,0.057,0.0,0.0,True,False,True,8.293299358711323,10.449178263628198,4.304315312147049,0.05675628693939043
223,52.0,3.0,0.0,0.0,0.0,33.0,6.0,3.0,3.0,5677.0,1403.0,4274.0,0.951,2730.0,58.0,0.758,0.247,0.0,0.0,False,False,False,7.912056888179006,8.644178203170727,3.851613877632586,0.24713757266161704
224,46.0,0.0,3.0,4.0,0.0,36.0,6.0,2.0,1.0,2692.0,1631.0,1061.0,0.99,4619.0,83.0,0.694,0.606,0.0,0.0,False,False,False,8.437933510430605,7.898039690764619,4.019092902634007,0.6058692421991084
225,34.0,1.0,0.0,0.0,0.0,25.0,6.0,1.0,2.0,2689.0,1618.0,1071.0,0.587,4237.0,79.0,0.681,0.602,0.0,0.0,True,False,True,8.351610750626559,7.896924656268864,3.9821628981595376,0.6017106731126813
